name	type	kingdom	P156N_rna	P160N_rna	P180N_rna	P193N_rna	P198N_rna	P207N_rna	P229N_rna	P268N_rna	P270N_rna	P303N_rna	P326N_rna	P368N_rna	P394N_rna
Staphylococcus	genus	Bacteria	0.1154977951986383	0.1026947329978081	0.0058930402147939	0.5015112328064572	0.1968828973103551	0.0054735070470409	0.0122253032014909	0.0098929244311715	0.5987938415596167	0.0376961481310085	0.0	0.0	0.0962771543830803
Stappia	genus	Bacteria	0.0006663424664592	0.0	0.0004146954225225	0.0020909304541053	0.0	0.0	0.0	0.0	0.0004195426790912	0.0	0.0	0.0	0.0
Stenotrophomonas	genus	Bacteria	0.7159136119639177	1.6355564988097346	0.8625590735714799	1.5059907320559291	0.2431618038231297	0.1567044795319499	0.4008980880544139	0.2449533056996392	0.819577696119821	1.0970380341967556	0.0493342163240323	0.0692210669303209	1.6663088601711495
Steroidobacter	genus	Bacteria	0.0	0.0064397823465451	0.0124408626756761	0.0	0.0	0.0113524590605293	0.0	0.006835111425173	0.0	0.0	0.0	0.0	0.0
Stigmatella	genus	Bacteria	0.0006108139275876	0.0	0.0	0.0	0.0	0.0	0.0014405008423462	0.0	0.0033563414327297	0.0006749920333113	0.0	0.0	0.0
Stomatobaculum	genus	Bacteria	0.0329839520897309	0.0064397823465451	0.1524005677770331	0.2136619751142429	0.0319224685803592	0.0198668033559263	0.0288100168469243	0.0205053342755191	0.2752199974838414	0.0485994263984164	0.0089100713206164	0.0	0.0
Streptacidiphilus	genus	Bacteria	0.0	0.00015517547823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptoalloteichus	genus	Bacteria	0.0	0.0	0.0	6.313888153494162e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptobacillus	genus	Bacteria	0.0294412313097227	0.0128795646930903	0.0	0.0047480438914276	0.0	0.0	0.0468162773762521	0.0109361782802768	0.0067126828654595	0.0	0.0	0.0	0.0
Streptomyces	genus	Bacteria	0.0476513270275085	0.0375833160945947	0.0306578401650591	0.0191027315602093	0.0247947996076142	0.01155542637767	0.0230198159629952	0.0267730544060582	0.0286848232748959	0.0033958826392108	0.0262612628397116	0.0	0.0074357720329723
Subdoligranulum	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178201426412329	0.0	0.0075315596451365
Sulfitobacter	genus	Bacteria	0.0019633304815316	0.0	0.0008000385374618	0.0029675274321422	0.0	0.0001773821728207	0.0005144645865522	0.0002010326889756	0.0045251967684207	0.0	0.005452576253812	0.0	0.0
Sulfuricella	genus	Bacteria	0.0029319068524205	0.0051912531160925	0.0	0.0	0.0002364627302248	0.0	0.0827859263860282	0.0	0.0	0.0	0.0	0.0	0.0
Sulfuricurvum	genus	Bacteria	0.0073297671310513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0121498565996041	0.0	0.0	0.0
Sulfurimonas	genus	Bacteria	0.0073297671310513	0.0	0.0	0.0059350548642845	0.0	0.0	0.0	0.0	0.0167817071636488	0.0	0.0	0.0	0.0
Sulfuritalea	genus	Bacteria	0.0	0.0135503753541887	0.0012440862675676	0.0	0.0	0.0003547643456415	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sulfurovum	genus	Bacteria	0.0073297671310513	0.0064397823465451	0.0	0.0029675274321422	0.0606526903026826	0.0	0.039613773164521	0.0	0.0604141457891359	0.003037464149901	0.0445503566030823	0.0	0.0
Sunxiuqinia	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033563414327297	0.0	0.0	0.0	0.0
Synechococcus	genus	Bacteria	0.0616922066863485	0.0032198911732725	0.0	0.0	0.0	0.0104064208054852	0.0096033389489747	0.0074047040439374	0.0016781707163648	0.0	0.0	0.0	0.026360458757978
Talaromyces	genus	Fungi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0201380485963786	0.0	0.0	0.0	0.0
Tangfeifania	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033563414327297	0.0	0.0	0.0	0.0
Tannerella	genus	Bacteria	0.0073297671310513	0.0933768440249047	0.3607850175946089	0.0089025822964267	0.1404588617535808	0.0227049181210587	0.007202504211731	0.0205053342755191	0.0	0.215659954642973	0.0712805705649317	0.0	0.0
Tateyamaria	genus	Bacteria	0.0022458883070614	0.0022586366173517	0.0010311944998555	0.0042283200469472	0.0003546940953373	0.0005020031426888	0.0014750376854375	0.000371910474605	0.0029372560092195	0.0005260967318456	0.0	0.0031464121331964	0.0045756247115156
Tatumella	genus	Bacteria	0.0	0.0	0.0	0.0	9.149938338509556e-05	0.0	0.0	0.0	0.0	0.0003360244110185	0.0	0.0	0.0
Teleaulax	genus	Eukaryota	0.006108139275876	0.0	0.0305837874110372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001255259940856
Tepidimonas	genus	Bacteria	0.0381758704742255	0.0003788107262673	0.0142119577093661	0.010583752960004	0.0	0.0011467130364171	0.0218647449284693	0.0	0.0352415850436626	0.0	0.0	0.0	0.0
Terrabacter	genus	Bacteria	0.0085513949862265	0.0083338359778819	0.0201670333452925	0.0	0.0	0.0018920765100882	0.0024008347372436	0.0037972841250961	0.0	0.0	0.0	0.0	0.0
Terrimonas	genus	Bacteria	0.0221114641786714	0.0059031338176663	0.0114041241193698	0.0	0.0	0.0018920765100882	0.0054018781587983	0.0056959261876442	0.0	0.0003796830187376	0.0	0.0	0.0
Tersicoccus	genus	Bacteria	0.0011353953006922	0.0	0.0	0.0	0.0	0.0	0.0066094408689	0.0022783704750576	0.0	0.0005062440249835	0.0046035368489851	0.0	0.0
Tetrasphaera	genus	Bacteria	0.0313184620458172	0.0203488310985582	0.0263197297165147	0.000659450540476	0.0	0.0192869099433481	0.0146142120298119	0.018264124036087	0.0067126828654595	0.0036049025075748	0.0	0.0	0.0
Thalassiosira	genus	Eukaryota	0.0615589381930566	0.0051518258772361	0.0247026523279903	0.0035610329185707	0.0	0.0021285860738492	0.1903261737949942	0.0020505334275519	0.0040276097192757	0.0	0.0	0.0	0.0
Thalassobius	genus	Bacteria	0.0	0.0002146594115515	0.0	0.0	0.0	0.0	0.0	0.0	0.0010143609663361	0.0	0.0	0.0	0.0
Thauera	genus	Bacteria	0.0025253819527151	0.0020929292626271	0.0007775539172297	0.0073481631653046	0.0	0.000709528691283	0.00330114776371	0.0018226963800461	0.0086305922555908	0.0	0.0	0.0	0.0
Thermicanus	genus	Bacteria	0.0	0.0032198911732725	0.0	0.0	0.0574604434446467	0.0	0.0	0.0	0.0	0.006074928299802	0.0	0.0	0.0
Thermocrispum	genus	Bacteria	0.0	0.0	0.0	0.0001588655728943	0.0001064082286011	0.0	0.0001241811070988	0.0	0.0014479069113492	0.0	0.0	0.0	0.0001344921365202
Thermomonas	genus	Bacteria	0.0004672585805508	0.0012419580239765	0.0005654937579852	0.0	0.0	0.0	0.0007602643334605	0.0006835111425173	0.0003356341432729	0.0003197330684106	0.0	0.0	0.0
Thiobacillus	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.118841319493563	0.0	0.0	0.006074928299802	0.0	0.0	0.0
Thiobacimonas	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0025435416971497	0.0	0.0005163602204199	0.0	0.0	0.0	0.0
Thioclava	genus	Bacteria	2.103337919975971	1.1412348767105136	0.5729289198545323	3.821021037239927	0.959096766963415	0.3795867361894599	1.4180092177830512	0.1130712559876711	2.257703965122849	0.2612613322494306	0.2290631118957532	1.5423780468400536	3.210404062753293
Thiohalocapsa	genus	Bacteria	0.0018324417827628	0.0	0.0	0.0019783516214281	0.0	0.0	0.0252087647410588	0.0	0.0318852436109328	0.0	0.0	0.0	0.0
Thiolapillus	genus	Bacteria	0.0821631991737847	0.0019319347039635	0.0	0.0030911744084815	0.0	0.0028381147651323	0.0858898627248933	0.0039871483313509	0.0731043129205046	0.003037464149901	0.0	0.0	0.0252038263839035
Thiomonas	genus	Bacteria	0.0	0.0	0.0	0.0013189010809521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thiorhodovibrio	genus	Bacteria	0.0091622089138141	0.0	0.0	0.0	0.0	0.0	0.0198068865822605	0.0	0.0027969511939414	0.0	0.0	0.0	0.0
Tolumonas	genus	Bacteria	0.0	0.0	0.0	0.0029675274321422	0.0	0.0	0.0	0.0	0.0033563414327297	0.006074928299802	0.0	0.0	0.0
Tolypocladium	genus	Fungi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012837885758755
Tolypothrix	genus	Bacteria	0.0024432557103504	0.0096060086669298	0.0079373332197211	0.000989175810714	0.0003192246858035	0.0053421663092	0.0063301361544991	0.0095022514654191	0.0020138048596378	0.001012488049967	0.0006364336657583	0.0	0.0015063119290273
Trabulsiella	genus	Bacteria	0.0	0.0	0.0	0.0	6.109703235618203e-05	0.0	0.0	0.0	8.500450586238167e-05	0.0004310554117188	0.0	0.0	0.0
Treponema	genus	Bacteria	0.0073297671310513	0.0193193470396354	0.0	0.0029675274321422	0.0	0.025543032886191	0.0036012521058655	0.0	0.0067126828654595	0.0394870339487133	0.0846456775458564	0.0	0.0414235780482512
Trichococcus	genus	Bacteria	0.2649766753216405	0.0234073114376438	0.3456317322745214	0.1584554571480046	0.3544070092673531	0.0670261173015567	0.0449094605560951	0.2746401296787383	0.2502216058603352	0.406843364011364	0.0093767893421725	0.0	0.1441477523181011
Trichoderma	genus	Fungi	0.0	0.0	0.0029621101608752	0.0032218869263258	0.0	0.0	0.0	0.0	0.013425365730919	0.0	0.0	0.0	0.0099198139481939
Tropicibacter	genus	Bacteria	0.0056936583964416	0.0035745458532272	0.0004289952646784	0.0	0.0	0.0	0.0117213545452867	0.0001005163444878	0.0045582735134832	0.0	0.001315526834475	0.0	0.0
Truepera	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0222751783015411	0.0	0.0
Tsukamurella	genus	Bacteria	0.0586381370484105	0.0	0.006220431337838	0.0	0.0	0.0	0.0	0.0	0.0537014629236763	0.0	0.0	0.0	0.0
